nct_id,Type,Value,Action
NCT02558335,Tag,GBM Status|Recurrent,Add
NCT02559752,Tag,GBM Status|Recurrent,Add
NCT02563925,Tag,GBM Status|Recurrent,Add
NCT02564198,Tag,GBM Status|Recurrent,Add
NCT02565433,Tag,GBM Status|Recurrent,Add
NCT02567539,Tag,GBM Status|Recurrent,Add
NCT02567643,Tag,GBM Status|Recurrent,Add
NCT02571036,Tag,GBM Status|Recurrent,Add
NCT02571530,Tag,GBM Status|Recurrent,Add
NCT02575027,Tag,GBM Status|Recurrent,Add
NCT02575261,Tag,GBM Status|Recurrent,Add
NCT02576522,Tag,GBM Status|Recurrent,Add
NCT02576665,Tag,GBM Status|Recurrent,Add
NCT02580045,Tag,GBM Status|Recurrent,Add
NCT02584400,Tag,GBM Status|Recurrent,Add
NCT02586857,Tag,GBM Status|Recurrent,Add
NCT02589522,Tag,GBM Status|Recurrent,Add
NCT02590263,Tag,GBM Status|Recurrent,Add
NCT02594709,Tag,GBM Status|Recurrent,Add
NCT02596828,Tag,GBM Status|Recurrent,Add
NCT02598427,Tag,GBM Status|Recurrent,Add
NCT02603692,Tag,GBM Status|Recurrent,Add
NCT02605746,Tag,GBM Status|Recurrent,Add
NCT02607397,Tag,GBM Status|Recurrent,Add
NCT02616393,Tag,GBM Status|Recurrent,Add
NCT02617134,Tag,GBM Status|Recurrent,Add
NCT02619864,Tag,GBM Status|Recurrent,Add
NCT02619890,Tag,GBM Status|Recurrent,Add
NCT02621515,Tag,GBM Status|Recurrent,Add
NCT02626364,Tag,GBM Status|Recurrent,Add
NCT02629549,Tag,GBM Status|Recurrent,Add
NCT02630030,Tag,GBM Status|Recurrent,Add
NCT02630043,Tag,GBM Status|Recurrent,Add
NCT02632370,Tag,GBM Status|Recurrent,Add
NCT02636634,Tag,GBM Status|Recurrent,Add
NCT02639546,Tag,GBM Status|Recurrent,Add
NCT02644291,Tag,GBM Status|Recurrent,Add
NCT02644460,Tag,GBM Status|Recurrent,Add
NCT02644512,Tag,GBM Status|Recurrent,Add
NCT02648633,Tag,GBM Status|Recurrent,Add
NCT02648997,Tag,GBM Status|Recurrent,Add
NCT02650401,Tag,GBM Status|Recurrent,Add
NCT02650752,Tag,GBM Status|Recurrent,Add
NCT02652897,Tag,GBM Status|Recurrent,Add
NCT02653196,Tag,GBM Status|Recurrent,Add
NCT02654964,Tag,GBM Status|Recurrent,Add
NCT02655536,Tag,GBM Status|Recurrent,Add
NCT02655744,Tag,GBM Status|Recurrent,Add
NCT02656407,Tag,GBM Status|Recurrent,Add
NCT02658279,Tag,GBM Status|Recurrent,Add
NCT02658981,Tag,GBM Status|Recurrent,Add
NCT02666066,Tag,GBM Status|Recurrent,Add
NCT02669914,Tag,GBM Status|Recurrent,Add
NCT02672241,Tag,GBM Status|Recurrent,Add
NCT02672995,Tag,GBM Status|Recurrent,Add
NCT02678975,Tag,GBM Status|Recurrent,Add
NCT02684058,Tag,GBM Status|Recurrent,Add
NCT02684838,Tag,GBM Status|Recurrent,Add
NCT02686229,Tag,GBM Status|Recurrent,Add
NCT02693990,Tag,GBM Status|Recurrent,Add
NCT02696993,Tag,GBM Status|Recurrent,Add
NCT02698254,Tag,GBM Status|Recurrent,Add
NCT02698280,Tag,GBM Status|Recurrent,Add
NCT02700763,Tag,GBM Status|Recurrent,Add
NCT02704858,Tag,GBM Status|Recurrent,Add
NCT02707549,Tag,GBM Status|Recurrent,Add
NCT02711137,Tag,GBM Status|Recurrent,Add
NCT02713087,Tag,GBM Status|Recurrent,Add
NCT02714010,Tag,GBM Status|Recurrent,Add
NCT02715297,Tag,GBM Status|Recurrent,Add
NCT02717455,Tag,GBM Status|Recurrent,Add
NCT02718443,Tag,GBM Status|Recurrent,Add
NCT02722512,Tag,GBM Status|Recurrent,Add
NCT02722928,Tag,GBM Status|Recurrent,Add
NCT02725684,Tag,GBM Status|Recurrent,Add
NCT02726568,Tag,GBM Status|Recurrent,Add
NCT02728349,Tag,GBM Status|Recurrent,Add
NCT02729558,Tag,GBM Status|Recurrent,Add
NCT02732769,Tag,GBM Status|Recurrent,Add
NCT02736513,Tag,GBM Status|Recurrent,Add
NCT02743078,Tag,GBM Status|Recurrent,Add
NCT02743442,Tag,GBM Status|Recurrent,Add
NCT02748135,Tag,GBM Status|Recurrent,Add
NCT02749227,Tag,GBM Status|Recurrent,Add
NCT02749877,Tag,GBM Status|Recurrent,Add
NCT02750891,Tag,GBM Status|Recurrent,Add
NCT02751138,Tag,GBM Status|Recurrent,Add
NCT02753790,Tag,GBM Status|Recurrent,Add
NCT02756312,Tag,GBM Status|Recurrent,Add
NCT02761070,Tag,GBM Status|Recurrent,Add
NCT02764151,Tag,GBM Status|Recurrent,Add
NCT02765165,Tag,GBM Status|Recurrent,Add
NCT02766270,Tag,GBM Status|Recurrent,Add
NCT02766699,Tag,GBM Status|Recurrent,Add
NCT02768337,Tag,GBM Status|Recurrent,Add
NCT02768389,Tag,GBM Status|Recurrent,Add
NCT02769806,Tag,GBM Status|Recurrent,Add
NCT02770378,Tag,GBM Status|Recurrent,Add
NCT02771301,Tag,GBM Status|Recurrent,Add
NCT02774291,Tag,GBM Status|Recurrent,Add
NCT02774421,Tag,GBM Status|Recurrent,Add
NCT02774681,Tag,GBM Status|Recurrent,Add
NCT02780804,Tag,GBM Status|Recurrent,Add
NCT02781792,Tag,GBM Status|Recurrent,Add
NCT02783300,Tag,GBM Status|Recurrent,Add
NCT02783495,Tag,GBM Status|Recurrent,Add
NCT02791360,Tag,GBM Status|Recurrent,Add
NCT02792582,Tag,GBM Status|Recurrent,Add
NCT02792608,Tag,GBM Status|Recurrent,Add
NCT02794883,Tag,GBM Status|Recurrent,Add
NCT02796261,Tag,GBM Status|Recurrent,Add
NCT02796729,Tag,GBM Status|Recurrent,Add
NCT02798406,Tag,GBM Status|Recurrent,Add
NCT02808364,Tag,GBM Status|Recurrent,Add
NCT02808416,Tag,GBM Status|Recurrent,Add
NCT02824133,Tag,GBM Status|Recurrent,Add
NCT02824731,Tag,GBM Status|Recurrent,Add
NCT02829931,Tag,GBM Status|Recurrent,Add
NCT02831257,Tag,GBM Status|Recurrent,Add
NCT02831959,Tag,GBM Status|Recurrent,Add
NCT02839954,Tag,GBM Status|Recurrent,Add
NCT02840409,Tag,GBM Status|Recurrent,Add
NCT02841332,Tag,GBM Status|Recurrent,Add
NCT02843230,Tag,GBM Status|Recurrent,Add
NCT02844062,Tag,GBM Status|Recurrent,Add
NCT02844439,Tag,GBM Status|Recurrent,Add
NCT02847559,Tag,GBM Status|Recurrent,Add
NCT02848794,Tag,GBM Status|Recurrent,Add
NCT02849171,Tag,GBM Status|Recurrent,Add
NCT02850744,Tag,GBM Status|Recurrent,Add
NCT02852655,Tag,GBM Status|Recurrent,Add
NCT02854228,Tag,GBM Status|Recurrent,Add
NCT02858869,Tag,GBM Status|Recurrent,Add
NCT02858895,Tag,GBM Status|Recurrent,Add
NCT02859857,Tag,GBM Status|Recurrent,Add
NCT02863484,Tag,GBM Status|Recurrent,Add
NCT02866747,Tag,GBM Status|Recurrent,Add
NCT02869243,Tag,GBM Status|Recurrent,Add
NCT02876003,Tag,GBM Status|Recurrent,Add
NCT02878707,Tag,GBM Status|Recurrent,Add
NCT02882984,Tag,GBM Status|Recurrent,Add
NCT02885324,Tag,GBM Status|Recurrent,Add
NCT02886572,Tag,GBM Status|Recurrent,Add
NCT02893137,Tag,GBM Status|Recurrent,Add
NCT02899715,Tag,GBM Status|Recurrent,Add
NCT02900248,Tag,GBM Status|Recurrent,Add
NCT02905110,Tag,GBM Status|Recurrent,Add
NCT02909777,Tag,GBM Status|Recurrent,Add
NCT02915744,Tag,GBM Status|Recurrent,Add
NCT02919332,Tag,GBM Status|Recurrent,Add
NCT02926222,Tag,GBM Status|Recurrent,Add
NCT02933736,Tag,GBM Status|Recurrent,Add
NCT02937844,Tag,GBM Status|Recurrent,Add
NCT02939378,Tag,GBM Status|Recurrent,Add
NCT02940483,Tag,GBM Status|Recurrent,Add
NCT02956291,Tag,GBM Status|Recurrent,Add
NCT02964416,Tag,GBM Status|Recurrent,Add
NCT02971501,Tag,GBM Status|Recurrent,Add
NCT02974621,Tag,GBM Status|Recurrent,Add
NCT02978261,Tag,GBM Status|Recurrent,Add
NCT02978404,Tag,GBM Status|Recurrent,Add
NCT02986815,Tag,GBM Status|Recurrent,Add
NCT03002532,Tag,GBM Status|Recurrent,Add
NCT03005132,Tag,GBM Status|Recurrent,Add
NCT03014687,Tag,GBM Status|Recurrent,Add
NCT03019471,Tag,GBM Status|Recurrent,Add
NCT03020017,Tag,GBM Status|Recurrent,Add
NCT03027544,Tag,GBM Status|Recurrent,Add
NCT03030066,Tag,GBM Status|Recurrent,Add
NCT03032484,Tag,GBM Status|Recurrent,Add
NCT03033992,Tag,GBM Status|Recurrent,Add
NCT03034135,Tag,GBM Status|Recurrent,Add
NCT03048240,Tag,GBM Status|Recurrent,Add
NCT03052738,Tag,GBM Status|Recurrent,Add
NCT03058198,Tag,GBM Status|Recurrent,Add
NCT03067753,Tag,GBM Status|Recurrent,Add
NCT03068520,Tag,GBM Status|Recurrent,Add
NCT03071874,Tag,GBM Status|Recurrent,Add
NCT03071913,Tag,GBM Status|Recurrent,Add
NCT03075072,Tag,GBM Status|Recurrent,Add
NCT03075514,Tag,GBM Status|Recurrent,Add
NCT03076255,Tag,GBM Status|Recurrent,Add
NCT03086616,Tag,GBM Status|Recurrent,Add
NCT03088579,Tag,GBM Status|Recurrent,Add
NCT03091803,Tag,GBM Status|Recurrent,Add
NCT03096431,Tag,GBM Status|Recurrent,Add
NCT03101813,Tag,GBM Status|Recurrent,Add
NCT03102203,Tag,GBM Status|Recurrent,Add
NCT03115138,Tag,GBM Status|Recurrent,Add
NCT03115164,Tag,GBM Status|Recurrent,Add
NCT03115333,Tag,GBM Status|Recurrent,Add
NCT03115398,Tag,GBM Status|Recurrent,Add
NCT03122197,Tag,GBM Status|Recurrent,Add
NCT03126266,Tag,GBM Status|Recurrent,Add
NCT03132259,Tag,GBM Status|Recurrent,Add
NCT03149003,Tag,GBM Status|Recurrent,Add
NCT03150862,Tag,GBM Status|Recurrent,Add
NCT03155620,Tag,GBM Status|Recurrent,Add
NCT03160599,Tag,GBM Status|Recurrent,Add
NCT03163368,Tag,GBM Status|Recurrent,Add
NCT03168919,Tag,GBM Status|Recurrent,Add
NCT03179176,Tag,GBM Status|Recurrent,Add
NCT03180268,Tag,GBM Status|Recurrent,Add
NCT03180697,Tag,GBM Status|Recurrent,Add
NCT03181581,Tag,GBM Status|Recurrent,Add
NCT03184038,Tag,GBM Status|Recurrent,Add
NCT03189381,Tag,GBM Status|Recurrent,Add
NCT03189420,Tag,GBM Status|Recurrent,Add
NCT03194906,Tag,GBM Status|Recurrent,Add
NCT03194971,Tag,GBM Status|Recurrent,Add
NCT03206021,Tag,GBM Status|Recurrent,Add
NCT03212157,Tag,GBM Status|Recurrent,Add
NCT03212742,Tag,GBM Status|Recurrent,Add
NCT03213665,Tag,GBM Status|Recurrent,Add
NCT03213704,Tag,GBM Status|Recurrent,Add
NCT03216499,Tag,GBM Status|Recurrent,Add
NCT03220035,Tag,GBM Status|Recurrent,Add
NCT03223675,Tag,GBM Status|Recurrent,Add
NCT03223922,Tag,GBM Status|Recurrent,Add
NCT03225300,Tag,GBM Status|Recurrent,Add
NCT03225963,Tag,GBM Status|Recurrent,Add
NCT03226483,Tag,GBM Status|Recurrent,Add
NCT03233152,Tag,GBM Status|Recurrent,Add
NCT03233204,Tag,GBM Status|Recurrent,Add
NCT03234595,Tag,GBM Status|Recurrent,Add
NCT03243851,Tag,GBM Status|Recurrent,Add
NCT03245151,Tag,GBM Status|Recurrent,Add
NCT03247127,Tag,GBM Status|Recurrent,Add
NCT03257124,Tag,GBM Status|Recurrent,Add
NCT03257618,Tag,GBM Status|Recurrent,Add
NCT03257631,Tag,GBM Status|Recurrent,Add
NCT03257735,Tag,GBM Status|Recurrent,Add
NCT03267836,Tag,GBM Status|Recurrent,Add
NCT03274037,Tag,GBM Status|Recurrent,Add
NCT03277638,Tag,GBM Status|Recurrent,Add
NCT03279692,Tag,GBM Status|Recurrent,Add
NCT03286023,Tag,GBM Status|Recurrent,Add
NCT03288272,Tag,GBM Status|Recurrent,Add
NCT03291314,Tag,GBM Status|Recurrent,Add
NCT03291977,Tag,GBM Status|Recurrent,Add
NCT03293888,Tag,GBM Status|Recurrent,Add
NCT03294434,Tag,GBM Status|Recurrent,Add
NCT03294486,Tag,GBM Status|Recurrent,Add
NCT03305588,Tag,GBM Status|Recurrent,Add
NCT03325166,Tag,GBM Status|Recurrent,Add
NCT03328884,Tag,GBM Status|Recurrent,Add
NCT03331601,Tag,GBM Status|Recurrent,Add
NCT03332030,Tag,GBM Status|Recurrent,Add
NCT03335280,Tag,GBM Status|Recurrent,Add
NCT03346655,Tag,GBM Status|Recurrent,Add
NCT03347097,Tag,GBM Status|Recurrent,Add
NCT03347617,Tag,GBM Status|Recurrent,Add
NCT03352427,Tag,GBM Status|Recurrent,Add
NCT03366376,Tag,GBM Status|Recurrent,Add
NCT03370926,Tag,GBM Status|Recurrent,Add
NCT03374943,Tag,GBM Status|Recurrent,Add
NCT03382977,Tag,GBM Status|Recurrent,Add
NCT03383978,Tag,GBM Status|Recurrent,Add
NCT03389802,Tag,GBM Status|Recurrent,Add
NCT03390569,Tag,GBM Status|Recurrent,Add
NCT00919750,Tag,Performance|Karnofsky|0,Add
NCT03194971,Tag,Performance|Karnofsky|0,Add
NCT00898079,Tag,Performance|Karnofsky|10,Add
NCT00919750,Tag,Performance|Karnofsky|10,Add
NCT03194971,Tag,Performance|Karnofsky|10,Add
NCT00075387,Tag,Performance|Karnofsky|100,Add
NCT00085202,Tag,Performance|Karnofsky|100,Add
NCT00085735,Tag,Performance|Karnofsky|100,Add
NCT00179907,Tag,Performance|Karnofsky|100,Add
NCT00275067,Tag,Performance|Karnofsky|100,Add
NCT00293475,Tag,Performance|Karnofsky|100,Add
NCT00301418,Tag,Performance|Karnofsky|100,Add
NCT00302159,Tag,Performance|Karnofsky|100,Add
NCT00303849,Tag,Performance|Karnofsky|100,Add
NCT00308165,Tag,Performance|Karnofsky|100,Add
NCT00313599,Tag,Performance|Karnofsky|100,Add
NCT00313729,Tag,Performance|Karnofsky|100,Add
NCT00329719,Tag,Performance|Karnofsky|100,Add
NCT00390299,Tag,Performance|Karnofsky|100,Add
NCT00392327,Tag,Performance|Karnofsky|100,Add
NCT00394628,Tag,Performance|Karnofsky|100,Add
NCT00482677,Tag,Performance|Karnofsky|100,Add
NCT00521183,Tag,Performance|Karnofsky|100,Add
NCT00555399,Tag,Performance|Karnofsky|100,Add
NCT00570908,Tag,Performance|Karnofsky|100,Add
NCT00601003,Tag,Performance|Karnofsky|100,Add
NCT00602667,Tag,Performance|Karnofsky|100,Add
NCT00626483,Tag,Performance|Karnofsky|100,Add
NCT00626990,Tag,Performance|Karnofsky|100,Add
NCT00634231,Tag,Performance|Karnofsky|100,Add
NCT00638898,Tag,Performance|Karnofsky|100,Add
NCT00660543,Tag,Performance|Karnofsky|100,Add
NCT00669669,Tag,Performance|Karnofsky|100,Add
NCT00687765,Tag,Performance|Karnofsky|100,Add
NCT00716976,Tag,Performance|Karnofsky|100,Add
NCT00749723,Tag,Performance|Karnofsky|100,Add
NCT00766467,Tag,Performance|Karnofsky|100,Add
NCT00769093,Tag,Performance|Karnofsky|100,Add
NCT00805103,Tag,Performance|Karnofsky|100,Add
NCT00805376,Tag,Performance|Karnofsky|100,Add
NCT00813566,Tag,Performance|Karnofsky|100,Add
NCT00821080,Tag,Performance|Karnofsky|100,Add
NCT00822458,Tag,Performance|Karnofsky|100,Add
NCT00823459,Tag,Performance|Karnofsky|100,Add
NCT00823797,Tag,Performance|Karnofsky|100,Add
NCT00826241,Tag,Performance|Karnofsky|100,Add
NCT00831324,Tag,Performance|Karnofsky|100,Add
NCT00837928,Tag,Performance|Karnofsky|100,Add
NCT00841555,Tag,Performance|Karnofsky|100,Add
NCT00859222,Tag,Performance|Karnofsky|100,Add
NCT00867178,Tag,Performance|Karnofsky|100,Add
NCT00869401,Tag,Performance|Karnofsky|100,Add
NCT00879437,Tag,Performance|Karnofsky|100,Add
NCT00883298,Tag,Performance|Karnofsky|100,Add
NCT00883688,Tag,Performance|Karnofsky|100,Add
NCT00887146,Tag,Performance|Karnofsky|100,Add
NCT00890032,Tag,Performance|Karnofsky|100,Add
NCT00890786,Tag,Performance|Karnofsky|100,Add
NCT00892177,Tag,Performance|Karnofsky|100,Add
NCT00893945,Tag,Performance|Karnofsky|100,Add
NCT00895622,Tag,Performance|Karnofsky|100,Add
NCT00898079,Tag,Performance|Karnofsky|100,Add
NCT00902577,Tag,Performance|Karnofsky|100,Add
NCT00916630,Tag,Performance|Karnofsky|100,Add
NCT00919750,Tag,Performance|Karnofsky|100,Add
NCT00939770,Tag,Performance|Karnofsky|100,Add
NCT00943007,Tag,Performance|Karnofsky|100,Add
NCT00945126,Tag,Performance|Karnofsky|100,Add
NCT00946673,Tag,Performance|Karnofsky|100,Add
NCT00950001,Tag,Performance|Karnofsky|100,Add
NCT00968240,Tag,Performance|Karnofsky|100,Add
NCT00978458,Tag,Performance|Karnofsky|100,Add
NCT00983398,Tag,Performance|Karnofsky|100,Add
NCT00992602,Tag,Performance|Karnofsky|100,Add
NCT00995007,Tag,Performance|Karnofsky|100,Add
NCT00998010,Tag,Performance|Karnofsky|100,Add
NCT01011920,Tag,Performance|Karnofsky|100,Add
NCT01018836,Tag,Performance|Karnofsky|100,Add
NCT01024907,Tag,Performance|Karnofsky|100,Add
NCT01026493,Tag,Performance|Karnofsky|100,Add
NCT01046123,Tag,Performance|Karnofsky|100,Add
NCT01051557,Tag,Performance|Karnofsky|100,Add
NCT01062399,Tag,Performance|Karnofsky|100,Add
NCT01062425,Tag,Performance|Karnofsky|100,Add
NCT01065805,Tag,Performance|Karnofsky|100,Add
NCT01067469,Tag,Performance|Karnofsky|100,Add
NCT01083966,Tag,Performance|Karnofsky|100,Add
NCT01086345,Tag,Performance|Karnofsky|100,Add
NCT01088035,Tag,Performance|Karnofsky|100,Add
NCT01096368,Tag,Performance|Karnofsky|100,Add
NCT01102595,Tag,Performance|Karnofsky|100,Add
NCT01105702,Tag,Performance|Karnofsky|100,Add
NCT01107522,Tag,Performance|Karnofsky|100,Add
NCT01109095,Tag,Performance|Karnofsky|100,Add
NCT01110876,Tag,Performance|Karnofsky|100,Add
NCT01112527,Tag,Performance|Karnofsky|100,Add
NCT01116661,Tag,Performance|Karnofsky|100,Add
NCT01117844,Tag,Performance|Karnofsky|100,Add
NCT01119599,Tag,Performance|Karnofsky|100,Add
NCT01122888,Tag,Performance|Karnofsky|100,Add
NCT01124240,Tag,Performance|Karnofsky|100,Add
NCT01124461,Tag,Performance|Karnofsky|100,Add
NCT01125046,Tag,Performance|Karnofsky|100,Add
NCT01125800,Tag,Performance|Karnofsky|100,Add
NCT01128218,Tag,Performance|Karnofsky|100,Add
NCT01130077,Tag,Performance|Karnofsky|100,Add
NCT01135550,Tag,Performance|Karnofsky|100,Add
NCT01138033,Tag,Performance|Karnofsky|100,Add
NCT01140568,Tag,Performance|Karnofsky|100,Add
NCT01144247,Tag,Performance|Karnofsky|100,Add
NCT01144988,Tag,Performance|Karnofsky|100,Add
NCT01145170,Tag,Performance|Karnofsky|100,Add
NCT01149109,Tag,Performance|Karnofsky|100,Add
NCT01149850,Tag,Performance|Karnofsky|100,Add
NCT01151670,Tag,Performance|Karnofsky|100,Add
NCT01156584,Tag,Performance|Karnofsky|100,Add
NCT01158651,Tag,Performance|Karnofsky|100,Add
NCT01164189,Tag,Performance|Karnofsky|100,Add
NCT01165333,Tag,Performance|Karnofsky|100,Add
NCT01165671,Tag,Performance|Karnofsky|100,Add
NCT01166308,Tag,Performance|Karnofsky|100,Add
NCT01172964,Tag,Performance|Karnofsky|100,Add
NCT01177397,Tag,Performance|Karnofsky|100,Add
NCT01180816,Tag,Performance|Karnofsky|100,Add
NCT01181193,Tag,Performance|Karnofsky|100,Add
NCT01182350,Tag,Performance|Karnofsky|100,Add
NCT01182415,Tag,Performance|Karnofsky|100,Add
NCT01188096,Tag,Performance|Karnofsky|100,Add
NCT01189240,Tag,Performance|Karnofsky|100,Add
NCT01189266,Tag,Performance|Karnofsky|100,Add
NCT01201538,Tag,Performance|Karnofsky|100,Add
NCT01204684,Tag,Performance|Karnofsky|100,Add
NCT01209442,Tag,Performance|Karnofsky|100,Add
NCT01212237,Tag,Performance|Karnofsky|100,Add
NCT01212731,Tag,Performance|Karnofsky|100,Add
NCT01217437,Tag,Performance|Karnofsky|100,Add
NCT01218542,Tag,Performance|Karnofsky|100,Add
NCT01220271,Tag,Performance|Karnofsky|100,Add
NCT01222754,Tag,Performance|Karnofsky|100,Add
NCT01226940,Tag,Performance|Karnofsky|100,Add
NCT01227434,Tag,Performance|Karnofsky|100,Add
NCT01235793,Tag,Performance|Karnofsky|100,Add
NCT01238237,Tag,Performance|Karnofsky|100,Add
NCT01239316,Tag,Performance|Karnofsky|100,Add
NCT01248754,Tag,Performance|Karnofsky|100,Add
NCT01248949,Tag,Performance|Karnofsky|100,Add
NCT01250470,Tag,Performance|Karnofsky|100,Add
NCT01252797,Tag,Performance|Karnofsky|100,Add
NCT01257594,Tag,Performance|Karnofsky|100,Add
NCT01260506,Tag,Performance|Karnofsky|100,Add
NCT01263821,Tag,Performance|Karnofsky|100,Add
NCT01266031,Tag,Performance|Karnofsky|100,Add
NCT01269424,Tag,Performance|Karnofsky|100,Add
NCT01269853,Tag,Performance|Karnofsky|100,Add
NCT01273090,Tag,Performance|Karnofsky|100,Add
NCT01276210,Tag,Performance|Karnofsky|100,Add
NCT01283542,Tag,Performance|Karnofsky|100,Add
NCT01288235,Tag,Performance|Karnofsky|100,Add
NCT01288573,Tag,Performance|Karnofsky|100,Add
NCT01290263,Tag,Performance|Karnofsky|100,Add
NCT01290939,Tag,Performance|Karnofsky|100,Add
NCT01295632,Tag,Performance|Karnofsky|100,Add
NCT01295944,Tag,Performance|Karnofsky|100,Add
NCT01301430,Tag,Performance|Karnofsky|100,Add
NCT01301560,Tag,Performance|Karnofsky|100,Add
NCT01303497,Tag,Performance|Karnofsky|100,Add
NCT01303835,Tag,Performance|Karnofsky|100,Add
NCT01305941,Tag,Performance|Karnofsky|100,Add
NCT01310868,Tag,Performance|Karnofsky|100,Add
NCT01324479,Tag,Performance|Karnofsky|100,Add
NCT01324635,Tag,Performance|Karnofsky|100,Add
NCT01331135,Tag,Performance|Karnofsky|100,Add
NCT01331291,Tag,Performance|Karnofsky|100,Add
NCT01332630,Tag,Performance|Karnofsky|100,Add
NCT01339052,Tag,Performance|Karnofsky|100,Add
NCT01342237,Tag,Performance|Karnofsky|100,Add
NCT01349036,Tag,Performance|Karnofsky|100,Add
NCT01349660,Tag,Performance|Karnofsky|100,Add
NCT01351519,Tag,Performance|Karnofsky|100,Add
NCT01353625,Tag,Performance|Karnofsky|100,Add
NCT01356290,Tag,Performance|Karnofsky|100,Add
NCT01363557,Tag,Performance|Karnofsky|100,Add
NCT01372774,Tag,Performance|Karnofsky|100,Add
NCT01378481,Tag,Performance|Karnofsky|100,Add
NCT01380782,Tag,Performance|Karnofsky|100,Add
NCT01386450,Tag,Performance|Karnofsky|100,Add
NCT01386710,Tag,Performance|Karnofsky|100,Add
NCT01390571,Tag,Performance|Karnofsky|100,Add
NCT01391143,Tag,Performance|Karnofsky|100,Add
NCT01392209,Tag,Performance|Karnofsky|100,Add
NCT01392352,Tag,Performance|Karnofsky|100,Add
NCT01393912,Tag,Performance|Karnofsky|100,Add
NCT01399372,Tag,Performance|Karnofsky|100,Add
NCT01400672,Tag,Performance|Karnofsky|100,Add
NCT01402063,Tag,Performance|Karnofsky|100,Add
NCT01403285,Tag,Performance|Karnofsky|100,Add
NCT01403610,Tag,Performance|Karnofsky|100,Add
NCT01410370,Tag,Performance|Karnofsky|100,Add
NCT01414738,Tag,Performance|Karnofsky|100,Add
NCT01430351,Tag,Performance|Karnofsky|100,Add
NCT01432171,Tag,Performance|Karnofsky|100,Add
NCT01433991,Tag,Performance|Karnofsky|100,Add
NCT01435395,Tag,Performance|Karnofsky|100,Add
NCT01438307,Tag,Performance|Karnofsky|100,Add
NCT01443676,Tag,Performance|Karnofsky|100,Add
NCT01445691,Tag,Performance|Karnofsky|100,Add
NCT01449461,Tag,Performance|Karnofsky|100,Add
NCT01450449,Tag,Performance|Karnofsky|100,Add
NCT01450826,Tag,Performance|Karnofsky|100,Add
NCT01462695,Tag,Performance|Karnofsky|100,Add
NCT01464177,Tag,Performance|Karnofsky|100,Add
NCT01465347,Tag,Performance|Karnofsky|100,Add
NCT01466036,Tag,Performance|Karnofsky|100,Add
NCT01466686,Tag,Performance|Karnofsky|100,Add
NCT01469247,Tag,Performance|Karnofsky|100,Add
NCT01470794,Tag,Performance|Karnofsky|100,Add
NCT01473901,Tag,Performance|Karnofsky|100,Add
NCT01476878,Tag,Performance|Karnofsky|100,Add
NCT01478178,Tag,Performance|Karnofsky|100,Add
NCT01478321,Tag,Performance|Karnofsky|100,Add
NCT01478854,Tag,Performance|Karnofsky|100,Add
NCT01479686,Tag,Performance|Karnofsky|100,Add
NCT01480050,Tag,Performance|Karnofsky|100,Add
NCT01480583,Tag,Performance|Karnofsky|100,Add
NCT01483820,Tag,Performance|Karnofsky|100,Add
NCT01486459,Tag,Performance|Karnofsky|100,Add
NCT01491893,Tag,Performance|Karnofsky|100,Add
NCT01497860,Tag,Performance|Karnofsky|100,Add
NCT01498783,Tag,Performance|Karnofsky|100,Add
NCT01499251,Tag,Performance|Karnofsky|100,Add
NCT01502605,Tag,Performance|Karnofsky|100,Add
NCT01502917,Tag,Performance|Karnofsky|100,Add
NCT01505569,Tag,Performance|Karnofsky|100,Add
NCT01507506,Tag,Performance|Karnofsky|100,Add
NCT01508104,Tag,Performance|Karnofsky|100,Add
NCT01508117,Tag,Performance|Karnofsky|100,Add
NCT01514201,Tag,Performance|Karnofsky|100,Add
NCT01514877,Tag,Performance|Karnofsky|100,Add
NCT01516905,Tag,Performance|Karnofsky|100,Add
NCT01518413,Tag,Performance|Karnofsky|100,Add
NCT01518621,Tag,Performance|Karnofsky|100,Add
NCT01520870,Tag,Performance|Karnofsky|100,Add
NCT01522820,Tag,Performance|Karnofsky|100,Add
NCT01528046,Tag,Performance|Karnofsky|100,Add
NCT01535183,Tag,Performance|Karnofsky|100,Add
NCT01535209,Tag,Performance|Karnofsky|100,Add
